bgrp,IWDP_Pop,BWDP_Pop,IWDP_Pct,BWDP_Pct
170317005013,1291,48,96.4199981689,3.57999992371
170317005014,828,898,47.9700012207,52.0299987793
170317005015,663,188,77.9100036621,22.0900001526
170317005016,915,28,97.0299987793,2.97000002861
170317005021,942,385,70.9899978638,29.0100002289
170317005022,1061,633,62.6300010681,37.3699989319
170317101001,1271,0,100.0,0.0
170317102001,703,0,100.0,0.0
170317102002,1056,0,100.0,0.0
170317102003,991,8,99.1999969482,0.800000011921
170317102004,796,47,94.4199981689,5.57999992371
170317102005,1221,209,85.3799972534,14.6199998856
170317103001,751,701,51.7200012207,48.2799987793
170317104001,393,253,60.8400001526,39.1599998474
170317104002,161,793,16.8799991608,83.1200027466
170317104003,679,278,70.9499969482,29.0499992371
170317104004,719,30,95.9899978638,4.01000022888
170317104005,1129,317,78.0800018311,21.9200000763
170317104006,614,289,68.0,32.0
170317105001,798,254,75.8600006104,24.1399993896
170317105002,576,707,44.8899993896,55.1100006104
170317105003,681,71,90.5599975586,9.43999958038
170317105004,993,58,94.4800033569,5.51999998093
170317106001,874,0,100.0,0.0
170317106002,956,12,98.7600021362,1.24000000954
170317107001,641,10,98.4599990845,1.53999996185
170317107002,893,0,100.0,0.0
170317107003,963,0,100.0,0.0
170317107004,1039,7,99.3300018311,0.670000016689
170317108001,650,0,100.0,0.0
170317108002,720,0,100.0,0.0
170317108003,906,14,98.4800033569,1.51999998093
170317108004,1118,0,100.0,0.0
170317108005,961,35,96.4899978638,3.50999999046
170317108006,899,32,96.5599975586,3.44000005722
170317109001,769,4,99.4800033569,0.519999980927
170317109002,1344,75,94.7099990845,5.28999996185
170317110001,920,11,98.8199996948,1.17999994755
170317110002,1582,0,100.0,0.0
170317110003,869,61,93.4400024414,6.55999994278
170317111001,989,0,100.0,0.0
170317111002,872,68,92.7699966431,7.23000001907
170317111003,887,26,97.1500015259,2.84999990463
170317112001,1349,0,100.0,0.0
170317112002,998,0,100.0,0.0
170317112003,746,8,98.9400024414,1.05999994278
170317112004,2007,32,98.4300003052,1.57000005245
170317113001,672,0,100.0,0.0
170317113002,944,20,97.9300003052,2.06999993324
170317114001,522,395,56.9199981689,43.0800018311
170317114002,925,31,96.7600021362,3.24000000954
170317114003,518,280,64.9100036621,35.0900001526
170317115001,1134,8,99.3000030518,0.699999988079
170317115002,1290,90,93.4800033569,6.51999998093
170317201001,874,63,93.2799987793,6.71999979019
170317201002,1356,89,93.8399963379,6.15999984741
170317201003,895,17,98.1399993896,1.86000001431
170317202001,561,376,59.8699989319,40.1300010681
170317202002,825,277,74.8600006104,25.1399993896
170317202003,1983,46,97.7300033569,2.26999998093
170317203001,816,47,94.5500030518,5.44999980927
170317203002,102,619,14.1499996185,85.8499984741
170317203003,1328,59,95.75,4.25
170317203004,231,547,29.6900005341,70.3099975586
170317204001,745,4,99.4700012207,0.52999997139
170317204002,490,661,42.5699996948,57.4300003052
170317205001,531,239,68.9599990845,31.0400009155
170317205002,1401,0,100.0,0.0
170317206001,432,443,49.3699989319,50.6300010681
170317206002,800,93,89.5899963379,10.4099998474
170317207001,1281,306,80.7200012207,19.2800006866
170317207002,470,388,54.7799987793,45.2200012207
170317207003,601,100,85.7300033569,14.2700004578
170317301001,761,10,98.6999969482,1.29999995232
170317301002,707,0,100.0,0.0
170317301003,953,0,100.0,0.0
170317302011,766,350,68.6399993896,31.3600006104
170317302012,1142,25,97.8600006104,2.1400001049
170317302013,1301,0,100.0,0.0
170317302014,922,478,65.8600006104,34.1399993896
170317302015,995,0,100.0,0.0
170317302021,1062,78,93.1600036621,6.84000015259
170317302022,1143,0,100.0,0.0
170317302023,792,5,99.3700027466,0.629999995232
170317303001,1013,168,85.7699966431,14.2299995422
170317304001,804,16,98.0500030518,1.95000004768
170317304002,911,273,76.9400024414,23.0599994659
170317304003,660,5,99.25,0.75
170317304004,696,162,81.1200027466,18.8799991608
170317305001,760,0,100.0,0.0
170317305002,673,116,85.3000030518,14.6999998093
170317305003,1131,17,98.5199966431,1.48000001907
170317305004,1685,34,98.0199966431,1.98000001907
170317306001,168,560,23.0799999237,76.9199981689
170317306002,562,950,37.1699981689,62.8300018311
170317306003,1142,146,88.6600036621,11.3400001526
170317307001,952,0,100.0,0.0
170317307002,1329,55,96.0299987793,3.97000002861
170317401001,18,596,2.93000006676,97.0699996948
170317401002,584,21,96.5299987793,3.47000002861
170317401003,668,3,99.5500030518,0.449999988079
170317401004,482,642,42.8800010681,57.1199989319
170317402001,0,2413,0.0,100.0
170317402002,0,1335,0.0,100.0
170317402003,885,400,68.8700027466,31.1299991608
170317402004,78,1430,5.17000007629,94.8300018311
170317403001,943,3,99.6800003052,0.319999992847
170317403002,1006,160,86.2799987793,13.720000267
170317403003,814,0,100.0,0.0
170317403004,569,245,69.9000015259,30.1000003815
170317403005,186,780,19.25,80.75
170317404001,877,0,100.0,0.0
170317404002,926,41,95.7600021362,4.23999977112
170317404003,1652,550,75.0199966431,24.9799995422
170317404004,512,227,69.2799987793,30.7199993134
170317501001,744,285,72.3000030518,27.7000007629
170317501002,595,291,67.1600036621,32.8400001526
170317501003,688,183,78.9899978638,21.0100002289
170317501004,1163,192,85.8300018311,14.1700000763
170317502001,536,220,70.9000015259,29.1000003815
170317502002,802,75,91.4499969482,8.55000019073
170317502003,725,24,96.8000030518,3.20000004768
170317502004,806,44,94.8199996948,5.17999982834
170317503001,637,88,87.8600006104,12.1400003433
170317503002,859,56,93.8799972534,6.11999988556
170317503003,200,686,22.5699996948,77.4300003052
170317504001,1415,102,93.2799987793,6.71999979019
170317504002,801,22,97.3300018311,2.67000007629
170317504003,464,245,65.4400024414,34.5600013733
170317505001,1699,117,93.5599975586,6.44000005722
170317505002,667,82,89.0500030518,10.9499998093
170317505003,1988,27,98.6600036621,1.34000003338
170317505004,1309,53,96.1100006104,3.8900001049
170317506001,934,218,81.0800018311,18.9200000763
170317506002,816,0,100.0,0.0
170317506003,842,0,100.0,0.0
170317506004,831,32,96.2900009155,3.71000003815
170317608011,1570,758,67.4400024414,32.5600013733
170317608012,1720,0,100.0,0.0
170317608021,702,1696,29.2700004578,70.7300033569
170317608031,1409,8,99.4400024414,0.560000002384
170317608032,1561,262,85.6299972534,14.3699998856
170317608033,730,890,45.0600013733,54.9399986267
170317608034,355,996,26.2800006866,73.7200012207
170317702011,100,1142,8.05000019073,91.9499969482
170317702012,1848,277,86.9599990845,13.0399999619
170317702013,1242,1308,48.7099990845,51.2900009155
170317702021,1617,62,96.3099975586,3.69000005722
170317702022,1448,475,75.3000030518,24.7000007629
170317702023,1199,104,92.0199966431,7.98000001907
170317703001,925,37,96.1500015259,3.84999990463
170317703002,1435,89,94.1600036621,5.84000015259
170317703003,1332,121,91.6699981689,8.32999992371
170317703004,1778,78,95.8000030518,4.19999980927
170317703005,1039,476,68.5800018311,31.4200000763
170317704001,1244,210,85.5599975586,14.4399995804
170317704002,1711,48,97.2699966431,2.73000001907
170317704003,1156,137,89.4000015259,10.6000003815
170317705001,5,3429,0.15000000596,99.8499984741
170317705002,0,644,0.0,100.0
170317706011,700,342,67.1800003052,32.8199996948
170317706012,650,616,51.3400001526,48.6599998474
170317706013,139,810,14.6499996185,85.3499984741
170317706021,473,1447,24.6399993896,75.3600006104
170317706022,339,1319,20.4500007629,79.5500030518
170317706023,437,973,30.9899997711,69.0100021362
170317707001,868,2,99.7699966431,0.230000004172
170317707002,1508,301,83.3600006104,16.6399993896
170317708001,2149,466,82.1800003052,17.8199996948
170317708002,2414,552,81.3899993896,18.6100006104
170317709011,822,322,71.8499984741,28.1499996185
170317709012,295,776,27.5400009155,72.4599990845
170317709013,54,826,6.13999986649,93.8600006104
170317709014,1230,620,66.4899978638,33.5099983215
170317709021,67,1680,3.83999991417,96.1600036621
170317709022,1011,768,56.8300018311,43.1699981689
170318001001,703,291,70.7200012207,29.2800006866
170318001002,1131,277,80.3300018311,19.6700000763
170318002001,840,392,68.1800003052,31.8199996948
170318002002,1162,92,92.6600036621,7.34000015259
170318002003,785,33,95.9700012207,4.03000020981
170318002004,887,19,97.9000015259,2.09999990463
170318002005,545,648,45.6800003052,54.3199996948
170318002006,497,432,53.5,46.5
170318003001,912,271,77.0899963379,22.9099998474
170318003002,296,335,46.9099998474,53.0900001526
170318003003,1399,314,81.6699981689,18.3299999237
170318004001,861,311,73.4599990845,26.5400009155
170318004002,1304,243,84.2900009155,15.7100000381
170318004003,1002,14,98.6200027466,1.37999999523
170318005001,804,0,100.0,0.0
170318005002,535,428,55.5600013733,44.4399986267
170318005003,383,555,40.8300018311,59.1699981689
170318005004,1118,116,90.5999984741,9.39999961853
170318005005,940,22,97.7099990845,2.28999996185
170318006001,1292,114,91.8899993896,8.10999965668
170318006002,952,32,96.75,3.25
170318007001,522,295,63.8899993896,36.1100006104
170318007002,1838,279,86.8199996948,13.1800003052
170318007003,612,245,71.4100036621,28.5900001526
170318007004,780,603,56.4000015259,43.5999984741
170318008001,1466,746,66.2699966431,33.7299995422
170318009001,1250,66,94.9800033569,5.01999998093
170318009002,671,120,84.8300018311,15.1700000763
170318009003,1015,226,81.7900009155,18.2099990845
170318009004,570,494,53.5699996948,46.4300003052
170318010001,748,22,97.1399993896,2.8599998951
170318010002,1003,165,85.8700027466,14.1300001144
170318010003,748,693,51.9099998474,48.0900001526
170318010004,1074,469,69.5999984741,30.3999996185
170318011001,752,11,98.5599975586,1.44000005722
170318011002,1001,37,96.4400024414,3.55999994278
170318011003,931,395,70.2099990845,29.7900009155
170318011004,1502,67,95.7300033569,4.26999998093
170318012001,934,392,70.4400024414,29.5599994659
170318012002,511,262,66.1100006104,33.8899993896
170318012003,823,603,57.7099990845,42.2900009155
170318013001,727,177,80.4199981689,19.5799999237
170318013002,899,176,83.6299972534,16.3700008392
170318013003,462,410,52.9799995422,47.0200004578
170318013004,680,743,47.7900009155,52.2099990845
170318014001,483,1020,32.1399993896,67.8600006104
170318014002,488,924,34.5600013733,65.4400024414
170318015001,989,1334,42.5699996948,57.4300003052
170318015002,488,1406,25.7700004578,74.2300033569
170318015003,1367,325,80.7900009155,19.2099990845
170318016011,932,1511,38.1500015259,61.8499984741
170318016012,0,1793,0.0,100.0
170318016031,1205,303,79.9100036621,20.0900001526
170318016032,79,2253,3.3900001049,96.6100006104
170318016051,96,1312,6.82000017166,93.1800003052
170318016052,203,644,23.9699993134,76.0299987793
170318016053,247,1370,15.279999733,84.7200012207
170318016054,606,400,60.2400016785,39.7599983215
170318016055,441,305,59.1199989319,40.8800010681
170318016061,837,95,89.8099975586,10.1899995804
170318016062,675,599,52.9799995422,47.0200004578
170318016063,713,612,53.8100013733,46.1899986267
170318016064,193,445,30.25,69.75
170318016065,313,1603,16.3400001526,83.6600036621
170318016071,359,1357,20.9200000763,79.0800018311
170318016072,424,564,42.9099998474,57.0900001526
170318016073,1458,1163,55.6300010681,44.3699989319
170318016081,685,1094,38.5,61.5
170318016082,385,1076,26.3500003815,73.6500015259
170318016083,502,204,71.0999984741,28.8999996185
170318016084,985,1608,37.9900016785,62.0099983215
170318017011,1492,704,67.9400024414,32.0600013733
170318017012,300,1242,19.4599990845,80.5400009155
170318017021,671,670,50.0400009155,49.9599990845
170318017022,1099,95,92.0400009155,7.96000003815
170318017023,547,887,38.1500015259,61.8499984741
170318017024,316,348,47.5900001526,52.4099998474
170318018001,919,582,61.2299995422,38.7700004578
170318018002,186,963,16.1900005341,83.8099975586
170318018003,306,1370,18.2600002289,81.7399978638
170318018004,0,1285,0.0,100.0
170318019011,232,1783,11.5100002289,88.4899978638
170318019012,1262,224,84.9300003052,15.0699996948
170318019013,633,261,70.8099975586,29.1900005341
170318019021,315,628,33.4000015259,66.5999984741
170318019022,848,488,63.4700012207,36.5299987793
170318019023,108,814,11.7100000381,88.2900009155
170318020021,1600,952,62.7000007629,37.2999992371
170318020022,334,2096,13.7399997711,86.2600021362
170318020031,1459,1324,52.4300003052,47.5699996948
170318020041,63,638,8.98999977112,91.0100021362
170318020042,134,1341,9.07999992371,90.9199981689
170318020043,215,1267,14.5100002289,85.4899978638
170318020044,257,1487,14.7399997711,85.2600021362
170318021001,781,3,99.6200027466,0.379999995232
170318021002,755,126,85.6999969482,14.3000001907
170318021003,1752,142,92.5,7.5
170318022001,352,912,27.8500003815,72.1500015259
170318022002,584,877,39.9700012207,60.0299987793
170318022003,783,903,46.4399986267,53.5600013733
170318023001,2685,2156,55.4599990845,44.5400009155
170318024021,1048,401,72.3300018311,27.6700000763
170318024022,508,611,45.4000015259,54.5999984741
170318024023,572,550,50.9799995422,49.0200004578
170318024024,881,256,77.4800033569,22.5200004578
170318024031,167,1234,11.9200000763,88.0800018311
170318024041,198,1720,10.3199996948,89.6800003052
170318024042,608,1670,26.6900005341,73.3099975586
170318024043,789,150,84.0299987793,15.970000267
170318024044,977,1073,47.6599998474,52.3400001526
170318025031,1092,60,94.7900009155,5.21000003815
170318025032,627,1113,36.0299987793,63.9700012207
170318025033,1436,942,60.3899993896,39.6100006104
170318025034,859,40,95.5500030518,4.44999980927
170318025041,1254,283,81.5899963379,18.4099998474
170318025042,41,1345,2.96000003815,97.0400009155
170318025043,295,1937,13.220000267,86.7799987793
170318025044,1266,166,88.4100036621,11.5900001526
170318025051,1691,904,65.1600036621,34.8400001526
170318025052,605,102,85.5699996948,14.4300003052
170318025053,501,2958,14.4799995422,85.5199966431
170318025061,573,935,38.0,62.0
170318025062,379,592,39.0299987793,60.9700012207
170318026051,855,557,60.5499992371,39.4500007629
170318026052,282,1158,19.5799999237,80.4199981689
170318026053,869,440,66.3899993896,33.6100006104
170318026054,773,533,59.1899986267,40.8100013733
170318026055,1115,213,83.9599990845,16.0400009155
170318026071,940,529,63.9900016785,36.0099983215
170318026081,1154,681,62.8899993896,37.1100006104
170318026082,1041,1363,43.2999992371,56.7000007629
170318026083,656,414,61.3100013733,38.6899986267
170318026084,663,262,71.6800003052,28.3199996948
170318026091,332,1899,14.8800001144,85.1200027466
170318026092,905,159,85.0599975586,14.9399995804
170318026093,394,861,31.3899993896,68.6100006104
170318026094,538,1733,23.6900005341,76.3099975586
170318026101,994,711,58.2999992371,41.7000007629
170318027011,2319,216,91.4800033569,8.52000045776
170318027012,1032,520,66.4899978638,33.5099983215
170318027013,335,615,35.2599983215,64.7399978638
170318027014,1311,584,69.1800003052,30.8199996948
170318027021,1085,603,64.2799987793,35.7200012207
170318027022,1247,781,61.4900016785,38.5099983215
170318027023,756,21,97.3000030518,2.70000004768
170318028011,997,75,93.0,7.0
170318028012,999,80,92.5899963379,7.40999984741
170318028013,861,43,95.2399978638,4.76000022888
170318028014,368,563,39.5299987793,60.4700012207
170318028015,740,67,91.6999969482,8.30000019073
170318028021,364,944,27.8299999237,72.1699981689
170318028022,1167,208,84.8700027466,15.1300001144
170318028023,1491,39,97.4499969482,2.54999995232
170318028024,1178,19,98.4100036621,1.59000003338
170318028025,918,267,77.4700012207,22.5300006866
170318029001,574,379,60.2299995422,39.7700004578
170318029002,1140,596,65.6699981689,34.3300018311
170318029003,1612,341,82.5400009155,17.4599990845
170318029004,874,573,60.4000015259,39.5999984741
170318030051,1003,64,94.0,6.0
170318030052,633,979,39.2700004578,60.7299995422
170318030071,867,594,59.3400001526,40.6599998474
170318030072,1406,158,89.9000015259,10.1000003815
170318030073,2022,223,90.0699996948,9.93000030518
170318030081,649,1019,38.9099998474,61.0900001526
170318030082,1064,31,97.1699981689,2.82999992371
170318030083,1627,316,83.7399978638,16.2600002289
170318030101,529,429,55.2200012207,44.7799987793
170318030102,782,32,96.0699996948,3.93000006676
170318030103,1037,52,95.2200012207,4.78000020981
170318030104,2339,18,99.2399978638,0.759999990463
170318030121,1577,661,70.4599990845,29.5400009155
170318030131,1036,1270,44.9300003052,55.0699996948
170318030132,1970,81,96.0500030518,3.95000004768
170318030133,885,198,81.7200012207,18.2800006866
170318030141,1632,459,78.0500030518,21.9500007629
170318030142,1112,202,84.6299972534,15.3699998856
170318030151,1800,15,99.1699981689,0.829999983311
170318030152,724,647,52.8100013733,47.1899986267
170318030153,703,556,55.8400001526,44.1599998474
170318030161,1258,742,62.9000015259,37.0999984741
170318030171,1297,607,68.1200027466,31.8799991608
170318030172,1922,220,89.7300033569,10.2700004578
170318030173,164,1828,8.22999954224,91.7699966431
170318031001,1559,378,80.4899978638,19.5100002289
170318031002,955,550,63.4599990845,36.5400009155
170318032001,1316,560,70.1500015259,29.8500003815
170318032002,865,1609,34.9599990845,65.0400009155
170318032003,227,1015,18.2800006866,81.7200012207
170318033001,2017,105,95.0500030518,4.94999980927
170318033002,1674,9,99.4700012207,0.52999997139
170318033003,1693,41,97.6399993896,2.3599998951
170318034001,908,3,99.6699981689,0.330000013113
170318034002,881,0,100.0,0.0
170318034003,982,15,98.5,1.5
170318034004,1113,384,74.3499984741,25.6499996185
170318034005,623,298,67.6399993896,32.3600006104
170318034006,1091,65,94.3799972534,5.61999988556
170318035001,831,21,97.5400009155,2.46000003815
170318035002,703,303,69.8799972534,30.1200008392
170318035003,738,768,49.0,51.0
170318035004,1386,69,95.2600021362,4.73999977112
170318035005,657,354,64.9899978638,35.0099983215
170318036031,1009,922,52.25,47.75
170318036032,379,696,35.2599983215,64.7399978638
170318036033,1986,598,76.8600006104,23.1399993896
170318036034,198,970,16.9500007629,83.0500030518
170318036041,595,453,56.7700004578,43.2299995422
170318036042,941,274,77.4499969482,22.5499992371
170318036043,696,508,57.8100013733,42.1899986267
170318036044,413,442,48.2999992371,51.7000007629
170318036051,737,964,43.3300018311,56.6699981689
170318036052,464,726,38.9900016785,61.0099983215
170318036053,1239,77,94.1500015259,5.84999990463
170318036054,1430,1669,46.1399993896,53.8600006104
170318036061,0,1895,0.0,100.0
170318036062,1201,918,56.6800003052,43.3199996948
170318036063,44,2697,1.61000001431,98.3899993896
170318036064,641,785,44.9500007629,55.0499992371
170318036071,834,4,99.5199966431,0.479999989271
170318036072,975,6,99.3899993896,0.610000014305
170318036073,1647,444,78.7699966431,21.2299995422
170318036074,921,314,74.5699996948,25.4300003052
170318036081,462,1950,19.1499996185,80.8499984741
170318036082,597,2081,22.2900009155,77.7099990845
170318036083,1149,1160,49.7599983215,50.2400016785
170318036101,724,901,44.5499992371,55.4500007629
170318036102,0,824,0.0,100.0
170318036103,1419,510,73.5599975586,26.4400005341
170318036104,896,1958,31.3899993896,68.6100006104
170318036111,95,462,17.0599994659,82.9400024414
170318036112,1051,545,65.8499984741,34.1500015259
170318036113,1198,436,73.3199996948,26.6800003052
170318036114,597,107,84.8000030518,15.1999998093
170318036115,283,1322,17.6299991608,82.3700027466
170318036121,179,2040,8.06999969482,91.9300003052
170318036122,637,686,48.1500015259,51.8499984741
170318037011,585,583,50.0900001526,49.9099998474
170318037012,536,998,34.9399986267,65.0599975586
170318037021,767,121,86.3700027466,13.6300001144
170318037022,692,1349,33.9000015259,66.0999984741
170318037023,1299,385,77.1399993896,22.8600006104
170318037024,1412,255,84.6999969482,15.3000001907
170318038001,764,427,64.1500015259,35.8499984741
170318038002,222,585,27.5100002289,72.4899978638
170318038003,999,681,59.4599990845,40.5400009155
170318038004,920,72,92.7399978638,7.26000022888
170318039011,1294,457,73.9000015259,26.1000003815
170318039012,1022,735,58.1699981689,41.8300018311
170318039021,532,518,50.6699981689,49.3300018311
170318039022,460,679,40.3899993896,59.6100006104
170318039023,1220,93,92.9199981689,7.07999992371
170318040001,304,1426,17.5699996948,82.4300003052
170318040002,2305,577,79.9800033569,20.0200004578
170318041021,1274,1028,55.3400001526,44.6599998474
170318041022,528,1621,24.5699996948,75.4300003052
170318041023,1427,1163,55.0999984741,44.9000015259
170318041041,1547,181,89.5299987793,10.470000267
170318041042,1809,90,95.2600021362,4.73999977112
170318041043,1318,20,98.5100021362,1.49000000954
170318041051,1396,239,85.3799972534,14.6199998856
170318041052,919,566,61.8899993896,38.1100006104
170318041053,431,454,48.7000007629,51.2999992371
170318041061,1506,472,76.1399993896,23.8600006104
170318041062,946,688,57.8899993896,42.1100006104
170318041063,785,808,49.2799987793,50.7200012207
170318041064,410,1365,23.1000003815,76.9000015259
170318041081,788,634,55.4099998474,44.5900001526
170318041082,0,2453,0.0,100.0
170318041091,437,765,36.3600006104,63.6399993896
170318041092,212,1512,12.3000001907,87.6999969482
170318042011,944,1052,47.2900009155,52.7099990845
170318042012,397,2441,13.9899997711,86.0100021362
170318042013,149,1768,7.76999998093,92.2300033569
170318042014,242,1191,16.8899993896,83.1100006104
170318042021,352,292,54.6599998474,45.3400001526
170318042022,1439,1410,50.5099983215,49.4900016785
170318042023,775,57,93.1500015259,6.84999990463
170318042024,2206,954,69.8099975586,30.1900005341
170318043051,1624,129,92.6399993896,7.36000013351
170318043052,1197,293,80.3399963379,19.6599998474
170318043053,1513,49,96.8600006104,3.1400001049
170318043054,2156,228,90.4400024414,9.56000041962
170318043061,2015,437,82.1800003052,17.8199996948
170318043062,1009,14,98.6299972534,1.37000000477
170318043063,901,0,100.0,0.0
170318043064,1172,67,94.5899963379,5.40999984741
170318043081,1720,298,85.2300033569,14.7700004578
170318043082,1908,340,84.8799972534,15.1199998856
170318043083,1192,1,99.9199981689,0.0799999982119
170318043091,2068,31,98.5199966431,1.48000001907
170318043092,791,300,72.5,27.5
170318043101,2400,13,99.4599990845,0.540000021458
170318043102,2440,525,82.2900009155,17.7099990845
170318043103,1904,276,87.3399963379,12.6599998474
170318043104,967,572,62.8300018311,37.1699981689
170318043111,1777,544,76.5599975586,23.4400005341
170318043112,2927,2875,50.4500007629,49.5499992371
170318044031,789,385,67.2099990845,32.7900009155
170318044032,46,1603,2.78999996185,97.2099990845
170318044033,1525,2375,39.0999984741,60.9000015259
170318044041,282,1103,20.3600006104,79.6399993896
170318044042,595,630,48.5699996948,51.4300003052
170318044043,725,865,45.5999984741,54.4000015259
170318044044,552,486,53.1800003052,46.8199996948
170318044051,8,2161,0.370000004768,99.6299972534
170318044052,365,1140,24.25,75.75
170318044061,1716,905,65.4700012207,34.5299987793
170318044062,889,1167,43.2400016785,56.7599983215
170318044063,852,709,54.5800018311,45.4199981689
170318045051,740,267,73.4899978638,26.5100002289
170318045052,395,764,34.0800018311,65.9199981689
170318045053,1135,559,67.0,33.0
170318045061,292,952,23.4699993134,76.5299987793
170318045062,1077,361,74.9000015259,25.1000003815
170318045063,2051,732,73.6999969482,26.2999992371
170318045071,1939,2054,48.5600013733,51.4399986267
170318045072,2601,1237,67.7699966431,32.2299995422
170318045073,1771,2163,45.0200004578,54.9799995422
170318045074,6,739,0.810000002384,99.1900024414
170318045081,1170,1090,51.7700004578,48.2299995422
170318045091,1123,88,92.7300033569,7.26999998093
170318045092,1517,92,94.2799987793,5.71999979019
170318045093,736,923,44.3600006104,55.6399993896
170318045094,583,1279,31.3099994659,68.6900024414
170318045101,553,714,43.6500015259,56.3499984741
170318045102,1116,0,100.0,0.0
170318045103,210,2207,8.68999958038,91.3099975586
170318045104,700,539,56.5,43.5
170318045111,1120,607,64.8499984741,35.1500015259
170318045112,665,0,100.0,0.0
170318046031,533,2202,19.4899997711,80.5100021362
170318046032,0,1252,0.0,100.0
170318046033,107,1625,6.17999982834,93.8199996948
170318046061,837,42,95.2200012207,4.78000020981
170318046062,2329,148,94.0299987793,5.96999979019
170318046063,1280,1,99.9199981689,0.0799999982119
170318046064,2081,386,84.3499984741,15.6499996185
170318046071,2006,9,99.5500030518,0.449999988079
170318046072,735,1364,35.0200004578,64.9800033569
170318046073,1529,40,97.4499969482,2.54999995232
170318046074,290,1025,22.0499992371,77.9499969482
170318046081,710,663,51.7099990845,48.2900009155
170318046082,626,211,74.7900009155,25.2099990845
170318046083,506,1054,32.4399986267,67.5599975586
170318046091,2237,274,89.0899963379,10.9099998474
170318046092,580,960,37.6599998474,62.3400001526
170318046093,1098,479,69.6299972534,30.3700008392
170318046101,446,1247,26.3400001526,73.6600036621
170318046102,123,520,19.1299991608,80.8700027466
170318046111,1371,109,92.6399993896,7.36000013351
170318046112,1110,631,63.7599983215,36.2400016785
170318046113,953,186,83.6699981689,16.3299999237
170318047011,554,832,39.9700012207,60.0299987793
170318047012,556,832,40.0600013733,59.9399986267
170318047013,889,1366,39.4199981689,60.5800018311
170318047014,1013,869,53.8300018311,46.1699981689
170318047051,682,496,57.8899993896,42.1100006104
170318047052,888,810,52.2999992371,47.7000007629
170318047053,793,274,74.3199996948,25.6800003052
170318047061,1113,322,77.5599975586,22.4400005341
170318047062,790,229,77.5299987793,22.4699993134
170318047091,1139,154,88.0899963379,11.9099998474
170318047092,1451,1,99.9300003052,0.070000000298
170318047093,328,789,29.3600006104,70.6399993896
170318047094,1017,352,74.2900009155,25.7099990845
170318047095,955,338,73.8600006104,26.1399993896
170318047101,1113,28,97.5500030518,2.45000004768
170318047102,1169,3,99.7399978638,0.259999990463
170318047103,567,667,45.9500007629,54.0499992371
170318047104,617,173,78.0999984741,21.8999996185
170318047111,1892,627,75.1100006104,24.8899993896
170318047112,965,62,93.9599990845,6.03999996185
170318047113,2359,415,85.0400009155,14.9600000381
170318047114,1139,51,95.7099990845,4.28999996185
170318047121,1804,264,87.2300033569,12.7700004578
170318047122,802,183,81.4199981689,18.5799999237
170318047123,2069,250,89.2200012207,10.779999733
170318047131,342,1063,24.3400001526,75.6600036621
170318047132,942,971,49.2400016785,50.7599983215
170318047133,643,2,99.6900024414,0.310000002384
170318047134,682,41,94.3300018311,5.67000007629
170318047141,397,643,38.1699981689,61.8300018311
170318047142,1064,140,88.3700027466,11.6300001144
170318047143,838,392,68.1299972534,31.8700008392
170318047151,668,1179,36.1699981689,63.8300018311
170318047152,1064,392,73.0800018311,26.9200000763
170318047161,1574,72,95.6299972534,4.36999988556
170318047162,1085,1202,47.4399986267,52.5600013733
170318047163,1306,255,83.6600036621,16.3400001526
170318048031,410,811,33.5800018311,66.4199981689
170318048032,1372,61,95.7399978638,4.26000022888
170318048033,823,1946,29.7199993134,70.2799987793
170318048041,1321,1,99.9199981689,0.0799999982119
170318048042,2047,594,77.5100021362,22.4899997711
170318048043,391,540,42.0,58.0
170318048044,1085,564,65.8000030518,34.2000007629
170318048051,1338,375,78.1100006104,21.8899993896
170318048052,875,106,89.1900024414,10.8100004196
170318048053,1277,165,88.5599975586,11.4399995804
170318048054,2375,431,84.6399993896,15.3599996567
170318048061,803,85,90.4300003052,9.56999969482
170318048062,866,303,74.0800018311,25.9200000763
170318048063,1677,50,97.0999984741,2.90000009537
170318048071,669,271,71.1699981689,28.8299999237
170318048072,711,150,82.5800018311,17.4200000763
170318048073,1648,460,78.1800003052,21.8199996948
170318048074,1063,164,86.6299972534,13.3699998856
170318048081,675,20,97.1200027466,2.88000011444
170318048082,1017,41,96.1200027466,3.88000011444
170318048083,761,45,94.4199981689,5.57999992371
170318048091,1319,29,97.8499984741,2.15000009537
170318048092,1503,220,87.2300033569,12.7700004578
170318048093,1050,104,90.9899978638,9.01000022888
170318048101,831,487,63.0499992371,36.9500007629
170318048102,1081,31,97.2099990845,2.78999996185
170318048103,2528,148,94.4700012207,5.53000020981
170318048104,1620,188,89.5999984741,10.3999996185
170318049011,1426,120,92.2399978638,7.76000022888
170318049012,862,63,93.1900024414,6.80999994278
170318049013,1158,198,85.4000015259,14.6000003815
170318049014,744,27,96.5,3.5
170318049015,349,833,29.5300006866,70.4700012207
170318049016,837,9,98.9400024414,1.05999994278
170318049021,1323,57,95.8700027466,4.13000011444
170318049022,1070,137,88.6500015259,11.3500003815
170318049023,860,58,93.6800003052,6.32000017166
170318049024,1261,28,97.8300018311,2.17000007629
170318049025,728,1,99.8600006104,0.140000000596
170318050011,505,439,53.5,46.5
170318050012,911,164,84.7399978638,15.2600002289
170318050013,1606,67,96.0,4.0
170318050014,641,404,61.3400001526,38.6599998474
